,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,ONEOFFPURCHASES_TOTAL,TOTAL_OWED,PCT_PAID,Segment
1382,0.2025795115721462,1.0,0.0158631080982153,0.0096034837008187,0.0171764444444444,0.0058132418104508,1.0,0.08,1.0,0.0533333333333333,0.008130081300813,0.1089385474860335,0.2153589315525876,0.1152525517788518,0.015069717500711,0.0239705037928012,0.0212094341395394,0.0045372050816696,1
1383,0.1008357865352037,1.0,0.0034070445560595,0.0040989910760832,0.0,0.0028194286424673,0.17,0.17,0.0,0.1133333333333333,0.016260162601626,0.0055865921787709,0.0751252086811352,0.0123326448676182,0.0061815656083451,0.0185458611623198,0.0060482594569833,0.0018148820326678,0
1384,0.015998412026588,1.0,0.0530524635513729,0.061543009598577,0.0041377777777777,0.0,0.67,0.58,0.08,0.0,0.0,0.0502793296089385,0.1318864774624374,0.0566822971253993,0.0019655470412679,0.0751565777146483,0.0524554142991192,0.0009074410163339,4
1385,9.189660948772104e-05,0.57,0.0,0.0,0.0,0.0082934479999983,0.0,0.0,0.0,0.0933333333333333,0.016260162601626,0.0,0.0984974958263773,0.0138952964306246,0.000607280481521,0.0145063314092296,0.007882012365886,0.0009074410163339,2
1386,8.401975724591639e-05,0.27,0.0038336388349245,0.0046122236192462,0.0,0.0031645912008793,0.08,0.08,0.0,0.0533333333333333,0.008130081300813,0.0027932960893854,0.0984974958263773,0.0070279889309223,0.0002529899074957,0.0190516485841216,0.0067980920098375,0.0009074410163339,2
1387,0.3897697543577372,1.0,0.0030238845895263,0.0036380140452022,0.0,0.1975742730636794,0.08,0.08,0.0,0.2799999999999999,0.1382113821138211,0.0055865921787709,0.2988313856427379,0.0453303018760493,0.0391123967541381,0.0180915712170207,0.1907625226472013,0.0,0
1388,0.0104137237871485,0.91,0.0099431948526465,0.0119625870158545,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0223463687150838,0.0984974958263773,0.0017777478101979,0.0025914123995942,0.0262953851733204,0.0098312947323809,0.0,0
1389,0.1424229407545184,1.0,0.0,0.0,0.0,0.0389460895118739,0.0,0.0,0.0,0.2799999999999999,0.0975609756097561,0.0,0.0984974958263773,0.0130075068787424,0.0137916800218202,0.0145063314092296,0.0370139849114092,0.0,0
1390,0.0007577531856616,1.0,0.0048426199495631,0.0,0.0105546666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0818030050083472,0.004276689087148,0.002224295642985,0.0145063314092296,0.0047881213942409,0.0,1
1391,0.0722695941950749,1.0,0.0,0.0,0.0,0.0106330009773595,0.0,0.0,0.0,0.1666666666666666,0.032520325203252,0.0,0.0484140233722871,0.0135096609956964,0.0044454501800311,0.0145063314092296,0.0101055007748336,0.0009074410163339,0
1392,0.0086477335145359,1.0,0.012701987395077,0.0152816707044067,0.0,0.0098622722897685,0.55,0.55,0.0,0.06,0.008130081300813,0.0195530726256983,0.0984974958263773,0.0162836336794588,0.0022478539375268,0.0295663211339115,0.0219320477102384,0.0,4
1393,0.1489833084249761,1.0,0.0,0.0,0.0,0.0021208298072796,0.0,0.0,0.0,0.0533333333333333,0.008130081300813,0.0,0.2654424040066778,0.0130276167020362,0.0105121036627781,0.0145063314092296,0.0020156160341176,0.0054446460980036,0
1394,0.0488916218648815,1.0,0.0100734977896421,0.0108926983348155,0.0022222222222222,0.0,0.33,0.25,0.08,0.0,0.0,0.0195530726256983,0.1318864774624374,0.0081846980805765,0.004643339854182,0.0252410166520596,0.0099601312479157,0.0,0
1395,0.0230397928072786,1.0,0.0255324424745159,0.0259339446165169,0.0086666666666666,0.0,1.0,1.0,0.42,0.0,0.0,0.0586592178770949,0.2153589315525876,0.0171037990216373,0.0022558375817881,0.0400640696303907,0.0252451018937556,0.0,4
1396,0.0191354997127574,1.0,0.0221792319957128,0.013764543530927,0.0234044444444444,0.0,0.92,0.58,0.83,0.0,0.0,0.0614525139664804,0.0984974958263773,0.015057525923928,0.0024860544712268,0.0280712019100003,0.0219296282451579,0.0,3
1397,0.1121332931438827,1.0,0.0,0.0,0.0,0.0399826379202333,0.0,0.0,0.0,0.1133333333333333,0.024390243902439,0.0,0.0984974958263773,0.0111522771023242,0.0086338531907288,0.0145063314092296,0.0379991104433387,0.0,0
1398,0.0014262353792494,1.0,0.0113041366390447,0.0113988162777147,0.0039875555555555,0.0,1.0,1.0,0.17,0.0,0.0,0.0446927374301676,0.0984974958263773,0.0088073139821629,0.001901808766591,0.0257397926803469,0.0111769205612997,0.0,4
1399,0.0246120125147428,1.0,0.1005449272903494,0.0984268146830629,0.0408302222222222,0.0,1.0,0.42,1.0,0.0,0.0,0.111731843575419,0.3989983305509182,0.0897596048064843,0.0028523859513513,0.1115053340989452,0.0994134006912411,0.0,3
1400,0.0567637479953411,1.0,0.0078871001519793,0.0094889141034683,0.0,0.0468519456285172,0.33,0.33,0.0,0.22,0.056910569105691,0.0195530726256983,0.0851419031719532,0.060691643855818,0.0052626612418022,0.0238575961799993,0.0523259729173143,0.0009074410163339,0
1401,0.1496323610497008,1.0,0.0117235938243341,0.0,0.025552,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0818030050083472,0.0770708977734876,0.0666542680235022,0.0145063314092296,0.0115916572005095,0.0054446460980036,1
1402,0.0306824399757603,0.82,0.0,0.0,0.0,0.0194782423482425,0.0,0.0,0.0,0.0533333333333333,0.016260162601626,0.0,0.0317195325542571,0.0202910088585743,0.0036302023094719,0.0145063314092296,0.0185119321969105,0.0009074410163339,0
1403,0.1735443839618886,1.0,0.05256367459992,0.0632389831028243,0.0,0.0,0.58,0.58,0.0,0.0,0.0,0.0642458100558659,0.1652754590984975,0.0278262779398392,0.0100839970991886,0.0768279488651817,0.0519721261492963,0.0,4
1404,0.0020831648562159,1.0,0.0054225597818251,0.0,0.0118186666666666,0.0,0.92,0.0,0.92,0.0,0.0,0.0307262569832402,0.0651085141903172,0.0058294828936379,0.0017829702585692,0.0145063314092296,0.0053615346183112,0.0009074410163339,1
1405,0.0043732283646499,0.55,0.0183470205795034,0.0220731699837468,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0139664804469273,0.2654424040066778,0.0364112009349884,0.0017921318175577,0.0362593006739399,0.0181405443070591,0.0018148820326678,2
1406,0.0119539109621627,1.0,0.0622077232732668,0.026253365635254,0.0880231111111111,0.0,1.0,0.67,0.92,0.0,0.0,0.1284916201117318,0.2654424040066778,0.0512163682920924,0.0022068886809069,0.040378857021971,0.0615076412755903,0.0,3
1407,0.0487666424759782,1.0,0.0,0.0,0.0,0.0243754350331723,0.0,0.0,0.0,0.3333333333333333,0.048780487804878,0.0,0.0317195325542571,0.0271056759384781,0.0051393728337002,0.0145063314092296,0.0231661765233657,0.0009074410163339,0
1408,0.0030331132365775,0.55,0.0092619082916102,0.0,0.0201866666666666,0.0,0.5,0.0,0.42,0.0,0.0,0.0418994413407821,0.3489148580968281,0.0140569636374963,0.0021512649299055,0.0145063314092296,0.0091576753295613,0.0009074410163339,2
1409,0.0061245151797445,1.0,0.0108889617099008,0.0043865190591554,0.0157862222222222,0.0,0.92,0.5,0.67,0.0,0.0,0.0893854748603352,0.1318864774624374,0.0119651477046805,0.0022185369487637,0.01882921816918,0.0107664179859808,0.0009074410163339,3
1410,0.461443333399849,1.0,0.0,0.0,0.0,0.1579760448274304,0.0,0.0,0.0,0.1133333333333333,0.016260162601626,0.0,0.3989983305509182,0.0378362382170236,0.0394946955227853,0.0145063314092296,0.1501388974578277,0.0,0
1411,0.210433783504191,1.0,0.0679848946473225,0.0323103437701248,0.0896417777777777,0.0108892741000156,1.0,0.5,1.0,0.0533333333333333,0.016260162601626,0.2541899441340782,0.1986644407345576,0.1373711886955979,0.02824966714093,0.0463479706246788,0.0775688569680796,0.0009074410163339,3
1412,0.0510771858002409,1.0,0.21511587479254,0.2252239565764053,0.0608346666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.6927374301675978,0.2988313856427379,0.1994064447646243,0.0027468971435698,0.2364631146302396,0.2126949736016198,0.0,3
1413,0.03662893829484,1.0,0.0094287123643213,0.0011199362139286,0.0185213333333333,0.0073260593912961,0.5,0.08,0.5,0.0533333333333333,0.008130081300813,0.0335195530726257,0.0317195325542571,0.0026604113286915,0.004930227529935,0.0156100214572818,0.0162852178345223,0.0,1
1414,0.2247082151367894,1.0,0.0205175126943405,0.0246844736115796,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0251396648044692,0.2487479131886477,0.016500307167693,0.0120504602963554,0.0388327238659373,0.0202866098334319,0.0,0
1415,0.0483596717768183,1.0,0.025039575183877,0.0112741881075776,0.0341502222222222,0.0,0.92,0.17,0.92,0.0,0.0,0.0418994413407821,0.2821368948247079,0.0437648901412182,0.0029360178969746,0.0256169724077488,0.0247577813021319,0.0009074410163339,1
1416,0.1737187249581739,1.0,0.0768308123419516,0.0039252966972308,0.1603444444444444,0.0544627057901814,0.92,0.08,0.83,0.0533333333333333,0.032520325203252,0.2346368715083799,0.0984974958263773,0.0669649229478319,0.0594276302934015,0.0183746864516908,0.127726989173297,0.0,1
1417,0.00104762134816,0.27,0.0034665883081764,0.0041706277408077,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0027932960893854,0.2153589315525876,0.0144832130292728,0.002173383550892,0.0186164586418447,0.0034275755306592,0.0036297640653357,2
1418,0.0456321804072227,0.82,0.0225256869095711,0.0271004937287251,0.0,0.0250347867427877,0.42,0.42,0.0,0.1133333333333333,0.016260162601626,0.0223463687150838,0.0584307178631051,0.0386928772583134,0.0075851164453779,0.0412136963945722,0.0460650021553401,0.0,4
1419,0.0,0.18,0.0,0.0,0.0,0.0008403127804976,0.0,0.0,0.0,0.0533333333333333,0.008130081300813,0.0,0.2487479131886477,0.0045558607516973,1.5705529694510432e-06,0.0145063314092296,0.0007986250986436,0.0045372050816696,2
1420,0.0163502447600553,0.82,0.0465556692279316,0.0560107945659173,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0502793296089385,0.2988313856427379,0.0472294972465314,0.0023303079684229,0.0697046148266795,0.0460317345104837,0.0009074410163339,4
1421,0.0011547465386485,0.45,0.0115983888113211,0.005122021527799,0.016,0.0,0.42,0.08,0.33,0.0,0.0,0.0279329608938547,0.1252086811352254,0.0285593007144113,0.0010950680579497,0.0195540511952612,0.0114678612372257,0.0018148820326678,2
1422,0.0654246095969467,1.0,0.1097134416145981,0.0975679106995001,0.0623693333333333,0.0,0.83,0.5,0.75,0.0,0.0,0.0893854748603352,0.1485809682804674,0.12092746505031,0.0057877494512553,0.1106588896612167,0.1084787331035648,0.0009074410163339,3
1423,0.0455513113908735,1.0,0.1784577230183706,0.1522767334171547,0.1130888888888888,0.0,1.0,1.0,0.67,0.0,0.0,0.1759776536312849,0.1318864774624374,0.1700058831090891,0.002748205937711,0.1645740880655202,0.1764493704753482,0.0,3
1424,0.4529379083491484,1.0,0.0396812206958584,0.0,0.0864866666666666,0.1698106442871778,0.83,0.0,0.83,0.3333333333333333,0.1219512195121951,0.1396648044692737,0.3989983305509182,0.0735964329116579,0.0468155664310531,0.0145063314092296,0.2006210363617374,0.0,1
1425,0.0016788197744699,0.55,0.0019276270163054,0.0023191143549326,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0055865921787709,0.0684474123539232,0.0022595949487278,0.0018345367477329,0.0167918039227537,0.0019059336171365,0.0009074410163339,2
1426,0.0059323199850444,1.0,0.0,0.0,0.0,0.00323481173366,0.0,0.0,0.0,0.0533333333333333,0.008130081300813,0.0,0.1986644407345576,0.0109014957765427,0.0027212447784021,0.0145063314092296,0.0030743336289113,0.0027223230490018,0
1427,0.0702174116243434,1.0,0.0926696543220097,0.0584977153546566,0.0960017777777777,0.0,0.75,0.08,0.67,0.0,0.0,0.0698324022346368,0.2487479131886477,0.0669331809718486,0.0049773441190185,0.0721554595182689,0.0916267555739435,0.0,1
1428,0.0912953430999299,1.0,0.0,0.0,0.0,0.0019135625549327,0.0,0.0,0.0,0.1133333333333333,0.024390243902439,0.0,0.0584307178631051,0.0086815290090115,0.0076106379311315,0.0145063314092296,0.0018186312521497,0.0036297640653357,0
1429,0.0236074512921713,0.45,0.0029160125180542,0.00350823392315,0.0,0.0240792783450696,0.08,0.08,0.0,0.1666666666666666,0.032520325203252,0.0055865921787709,0.1652754590984975,0.0931360835685393,0.004596877662169,0.0179636737284293,0.0257679079732262,0.0027223230490018,2
1430,0.0644615331295154,1.0,0.0065661260896047,0.0,0.0143111111111111,0.0,0.58,0.0,0.58,0.0,0.0,0.0363128491620111,0.0317195325542571,0.0026292608180991,0.1215234992024862,0.0145063314092296,0.0064922312992487,0.0,1
1431,0.002531620310516,1.0,0.0082198926295642,0.0098892943665859,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0223463687150838,0.2320534223706177,0.0067269330469063,0.0020775798197554,0.0242521683943304,0.0081273864494632,0.0,4
1432,0.0030956029310292,1.0,0.0423040006264329,0.024488208776718,0.04784,0.0,0.92,0.58,0.5,0.0,0.0,0.0698324022346368,0.1986644407345576,0.0334077396795203,0.0018185694592101,0.0386393061138142,0.0418279139331751,0.0,4
1433,0.0718095860241535,0.82,0.2523472371393142,0.0,0.55,0.0,0.75,0.0,0.75,0.0,0.0,0.0251396648044692,0.5492487479131887,0.3005850775647714,0.0038711513108685,0.0145063314092296,0.2495073364229902,0.0009074410163339,1
1434,0.153356536789626,1.0,0.0545218891601211,0.0299696402833573,0.0645391111111111,0.1182401334317411,1.0,0.33,1.0,0.3333333333333333,0.1056910569105691,0.164804469273743,0.4991652754590985,0.0654422938762827,0.0084960371676595,0.0440412221584212,0.1662825765851428,0.0,3
1435,0.339358950257153,1.0,0.0097876062126972,0.0117753994296053,0.0,0.1421488458905395,0.08,0.08,0.0,0.1666666666666666,0.056910569105691,0.0027932960893854,0.3489148580968281,0.0467943758738901,0.0240049859821603,0.026110912992233,0.1447743385081659,0.0,0
1436,0.099097102683696,1.0,0.0499745409676308,0.0355909104848354,0.0444444444444444,0.0,0.58,0.17,0.42,0.0,0.0,0.0363128491620111,0.1385642737896494,0.0302499059570028,0.0080208140149864,0.0495809483514158,0.0494121304720739,0.0,1
1437,0.0035351312861219,1.0,0.0139713704667475,0.0139262166886442,0.0052222222222222,0.0,1.0,1.0,0.42,0.0,0.0,0.0558659217877095,0.2988313856427379,0.010372725716994,0.0022236412459144,0.0282305297833116,0.013814137499007,0.0,4
1438,0.047936422249692,1.0,0.0169461110690815,0.0022815787052654,0.0328013333333333,0.0,0.57,0.29,0.71,0.0,0.0,0.0223463687150838,0.1819699499165275,0.0018863802870105,0.0025586925460639,0.0167548127776602,0.0167554005484927,0.0,1
1439,0.0504848465116572,1.0,0.0771468836288735,0.0733895550308197,0.0351911111111111,0.0,1.0,0.92,0.75,0.0,0.0,0.106145251396648,0.3656093489148581,0.0375974833541923,0.0029670363181212,0.0868312732327964,0.0762786772139214,0.0,3
1440,0.0764501022415421,1.0,0.0120886051814891,0.0110519181820969,0.0063257777777777,0.0091986776476588,0.75,0.33,0.5,0.22,0.040650406504065,0.0418994413407821,0.0484140233722871,0.0241909344916591,0.0071520364640518,0.0253979268034694,0.0206948945657604,0.0009074410163339,1
1441,0.002346776844575,0.45,0.0138459615367753,0.0152105247017694,0.0026222222222222,0.0,0.33,0.08,0.17,0.0,0.0,0.0139664804469273,0.1235392320534223,0.01415435827188,0.0010577674249252,0.0294962071987669,0.0136901399136331,0.0009074410163339,2
1442,0.3730440463074893,1.0,0.0045012629596874,0.0,0.0098106666666666,0.1127616589950911,0.25,0.0,0.17,0.2799999999999999,0.1219512195121951,0.0083798882681564,0.3489148580968281,0.0408251099928472,0.0382576233005144,0.0145063314092296,0.1116181906675586,0.0,0
1443,0.1227586416945945,1.0,0.0157770551413888,0.0189812628415468,0.0,0.0,0.83,0.83,0.0,0.0,0.0,0.0558659217877095,0.3155258764607679,0.0198093588751747,0.0075671859656433,0.0332122457614312,0.0155995011063004,0.0009074410163339,4
1444,0.0325250982768598,1.0,0.1250714474046163,0.145545340243491,0.0089262222222222,0.0,1.0,1.0,0.5,0.0,0.0,0.3603351955307263,0.2320534223706177,0.1085441513141966,0.0023940462430998,0.1579403427120795,0.1236639008148355,0.0,3
1445,0.0613349479130017,1.0,0.0109911241065123,0.00095679106995,0.0222222222222222,0.0,0.55,0.09,0.45,0.0,0.0,0.0167597765363128,0.2821368948247079,0.0186530440357812,0.0033486806896978,0.0154492429508295,0.0108674306530902,0.0009074410163339,1
1446,0.0292157700883362,1.0,0.0226576211822411,0.0,0.0493831111111111,0.0,0.83,0.0,0.83,0.0,0.0,0.0279329608938547,0.0818030050083472,0.0246128464705682,0.0022436657962749,0.0145063314092296,0.0224026336683889,0.0009074410163339,1
1447,0.4280801380444611,1.0,0.5223347186771825,0.6163395381643104,0.02188,0.0,1.0,1.0,0.58,0.0,0.0,0.1564245810055866,0.5659432387312188,0.3465040846599901,0.0322679269132705,0.621905043972317,0.5164563949889652,0.0,3
1448,6.301481793443728e-05,0.91,0.0064645754438711,0.0036792296605231,0.0074244444444444,0.0,0.92,0.75,0.67,0.0,0.0,0.0837988826815642,0.1986644407345576,0.0060061338904148,0.0003732680890728,0.0181321889449666,0.0063918234984094,0.0,3
1449,0.1309127591353106,1.0,0.0015191813468184,0.0,0.0033111111111111,0.0159449403136078,0.08,0.0,0.08,0.22,0.056910569105691,0.0027932960893854,0.0818030050083472,0.031101418964904,0.0130584935439148,0.0145063314092296,0.0166560008581036,0.0009074410163339,0
1450,0.6003101379289341,1.0,0.0,0.0,0.0,0.1833371130790303,0.0,0.0,0.0,0.6133333333333333,0.1219512195121951,0.0,0.4824707846410685,0.0782289870090541,0.0574835474760493,0.0145063314092296,0.1742418102115137,0.0,0
1451,0.2161865112581223,1.0,0.0,0.0,0.0,0.1248406513665106,0.0,0.0,0.0,0.1133333333333333,0.016260162601626,0.0,0.3489148580968281,0.144128286477445,0.0183394779036939,0.0145063314092296,0.1186473415925806,0.0009074410163339,0
1452,0.0586757225961684,1.0,0.0198284772888506,0.0,0.0432168888888888,0.0,1.0,0.0,1.0,0.0,0.0,0.0586592178770949,0.0617696160267111,0.013151232968754,0.0070523063504916,0.0145063314092296,0.0196053287911908,0.0,1
1453,0.2995934493996263,0.91,0.0192228439197162,0.0231268668159097,0.0,0.0516091215411349,0.18,0.18,0.0,0.06,0.016260162601626,0.0055865921787709,0.2988313856427379,0.2150806719362289,0.0262773143701277,0.0372977122306506,0.0680553186495997,0.0027223230490018,0
1454,0.0481349189261854,1.0,0.0943686904269348,0.0672793400594927,0.083796,0.0,1.0,1.0,1.0,0.0,0.0,0.2486033519553072,0.5492487479131887,0.1199395206922195,0.0037885664005582,0.0808096950648251,0.0933066708281466,0.0009074410163339,3
1455,0.0033445114618702,1.0,0.0140873992165918,0.0,0.030704,0.0,1.0,0.0,1.0,0.0,0.0,0.0670391061452514,0.0818030050083472,0.0133399104284811,0.0022471995404562,0.0145063314092296,0.013928860468239,0.0,1
1456,0.0507064486213933,1.0,0.0043842146250466,0.0052746174369039,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0083798882681564,0.0317195325542571,0.0078483514282311,0.0093994977633362,0.0197044334975369,0.0043348749358337,0.0009074410163339,0
1457,0.0091192944020786,1.0,0.024673952075844,0.0,0.0537777777777777,0.0,1.0,0.0,0.88,0.0,0.0,0.0223463687150838,0.0317195325542571,0.0192748713168464,0.0014853504708583,0.0145063314092296,0.0243962728946923,0.0,1
1458,0.0002300040854606,0.27,0.0026558144779817,0.0,0.0067662222222222,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.4657762938230384,0.5715324158522188,0.0142943878514586,0.0139744325908912,0.002625926100665,0.2014519056261343,2
1459,0.0897162967871895,1.0,0.0286735793156424,0.0243613726271888,0.0183617777777777,0.0,1.0,0.42,0.92,0.0,0.0,0.0754189944134078,0.2153589315525876,0.0088567999198761,0.0074859098494742,0.0385143098915047,0.028350888568713,0.0,1
1460,0.01167454526932,0.91,0.0492977405796992,0.0419305099819068,0.0314844444444444,0.0,0.75,0.33,0.5,0.0,0.0,0.047486033519553,0.2821368948247079,0.0438175305610167,0.002133334450171,0.0558285835171809,0.0487429467552352,0.0,1
1461,0.0244198173200428,1.0,0.005044089905356,0.0060685086939188,0.0,0.11226311442701,0.25,0.25,0.0,0.1133333333333333,0.073170731707317,0.0055865921787709,0.2821368948247079,0.0099833443345896,0.0024677313532499,0.0204868083048747,0.1116810967596507,0.0,0
1462,0.3223291957103713,1.0,0.0,0.0,0.0,0.1526091595153807,0.0,0.0,0.0,0.6133333333333333,0.1788617886178862,0.0,0.3823038397328882,0.0263608238560862,0.0216485021309131,0.0145063314092296,0.1450382618240266,0.0,0
1463,0.0350834998849979,1.0,0.1008149133444685,0.0564283480020853,0.1175035555555555,0.0,1.0,0.92,1.0,0.0,0.0,0.1452513966480447,0.2320534223706177,0.0959954244237352,0.0026140545382371,0.0701161110943213,0.0996803483384525,0.0,3
1464,0.2177440275080685,1.0,0.00362972187562,0.0043668925756692,0.0,0.0162203066324884,0.08,0.08,0.0,0.22,0.032520325203252,0.0027932960893854,0.2821368948247079,0.0179630010796214,0.020571364552698,0.0188098763939677,0.0190044949628753,0.0,0
1465,0.0885930576575081,1.0,0.1038787656580186,0.1120713913336808,0.0233777777777777,0.0,1.0,1.0,0.42,0.0,0.0,0.1955307262569832,0.2654424040066778,0.0711136583553949,0.0060279131761672,0.1249519779987307,0.1027097202412851,0.0,3
1466,0.104766860927347,1.0,0.1699788558504897,0.1815658253856297,0.0415484444444444,0.0,1.0,0.82,0.27,0.0,0.0,0.1927374301675977,0.2320534223706177,0.0660095091862461,0.0169928596118038,0.1934383027592251,0.1680659239715358,0.0,4
1467,0.0954910797273979,0.91,0.0084217704192757,0.0081695237511116,0.0035555555555555,0.0385996540737137,0.45,0.18,0.27,0.12,0.065040650406504,0.0195530726256983,0.0651085141903172,0.014926614917388,0.0207873155859975,0.0225573453413521,0.0450117283569775,0.0,0
1468,0.0017449853333011,0.91,0.013359619588834,0.0146075009966573,0.0026546666666666,0.0023227933940086,1.0,1.0,0.17,0.0533333333333333,0.008130081300813,0.0446927374301676,0.015025041736227,0.0145129834539528,0.0012958370792112,0.0289019311553688,0.0154168314927252,0.0,4
1469,0.0557019483131458,0.64,0.0,0.0,0.0,0.0529369472652284,0.0,0.0,0.0,0.1133333333333333,0.056910569105691,0.0,0.0984974958263773,0.0751703223170932,0.0054240355594132,0.0145063314092296,0.0503107601273767,0.0009074410163339,0
1470,0.006806125460402,0.64,0.0220850223605141,0.0265703333435554,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0279329608938547,0.1819699499165275,0.0386120436548775,0.0011444095970733,0.0406912266916497,0.02183647883956,0.0009074410163339,2
1471,0.0137640116073294,1.0,0.0535453308420118,0.0644200067466037,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.106145251396648,0.1485809682804674,0.0490906416768595,0.0021915757894548,0.0779918401885823,0.052942734890743,0.0,4
1472,0.0014540669238371,0.44,0.0096852398991263,0.0,0.0211093333333333,0.0,0.33,0.0,0.22,0.0,0.0,0.0195530726256983,0.2487479131886477,0.0120540646684599,0.0010615629279347,0.0145063314092296,0.0095762427884818,0.0009074410163339,2
1473,0.015458585086283,1.0,0.0168843242304123,0.0,0.0368,0.0,0.6,0.0,0.5,0.0,0.0,0.0167597765363128,0.0317195325542571,0.0106879767703939,0.002661563765563,0.0145063314092296,0.0166943090552109,0.0,1
1474,0.0995523847432723,1.0,0.0434610254535266,0.0125278297402557,0.0720293333333333,0.0,1.0,0.67,0.92,0.0,0.0,0.0810055865921787,0.1819699499165275,0.0215924298738916,0.0073778034534103,0.0268524282994348,0.0429719176720552,0.0,3
1475,0.1339343196552669,1.0,0.0,0.0,0.0,0.0669505047074275,0.0,0.0,0.0,0.5333333333333333,0.1382113821138211,0.0,0.0984974958263773,0.0133050139704125,0.0080725113835642,0.0145063314092296,0.0636291089069784,0.0,0
1476,0.1300027201396408,0.91,0.0089723462093978,0.0107945659173847,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0083798882681564,0.3489148580968281,0.010075810090715,0.0064497375278789,0.025144307775998,0.0088713719617063,0.0009074410163339,0
1477,0.0787265125394236,1.0,0.066175743384373,0.0704181054310159,0.0166622222222222,0.0,1.0,1.0,0.83,0.0,0.0,0.1424581005586592,0.2654424040066778,0.0583900548643296,0.0048907019468705,0.0839029284656532,0.065431005525655,0.0,3
1478,0.1670942922228162,0.91,0.0417226333754557,0.0393908430187984,0.0195751111111111,0.0120053774926432,1.0,0.58,0.92,0.0533333333333333,0.016260162601626,0.0754189944134078,0.345575959933222,0.1932443611661173,0.0164234032809636,0.0533257578047085,0.0526628834297691,0.0027223230490018,3
1479,0.002087890967561,0.45,0.0582847688101669,0.0252131620104879,0.0813573333333333,0.0,1.0,0.75,1.0,0.0,0.0,0.111731843575419,0.2487479131886477,0.0656124387537587,0.000931992307955,0.0393537429357188,0.0576288355074243,0.0009074410163339,3
1480,0.0011967564172715,0.64,0.0002447003511653,0.0002943972522923,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0027932960893854,0.0517529215358931,0.0023640871678034,0.0011149617288961,0.0147964580374142,0.0002419465080465,0.0081669691470054,2
1481,0.1112484600753867,1.0,0.0,0.0,0.0,0.0991846993065563,0.0,0.0,0.0,0.3333333333333333,0.065040650406504,0.0,0.1318864774624374,0.0280011545404432,0.0065900402598165,0.0145063314092296,0.0942641741337407,0.0,0
1482,0.1381038001085955,1.0,0.0577264441755912,0.0495509828574933,0.0360497777777777,0.0020213330402881,0.92,0.92,0.42,0.0533333333333333,0.008130081300813,0.1731843575418994,0.1485809682804674,0.0963901289946586,0.0149459055749526,0.0633385112877391,0.0589978494987876,0.0009074410163339,4
1483,0.0555365344160679,1.0,0.0205609470066723,0.0247367291238615,0.0,0.0,0.92,0.92,0.0,0.0,0.0,0.0418994413407821,0.0383973288814691,0.0213568294931457,0.0054543995834893,0.03888422134244,0.0203295553386101,0.0009074410163339,4
1484,0.0094690266416147,1.0,0.0334884665587402,0.0109496151369253,0.0531528888888888,0.0009977255760364,1.0,0.25,0.83,0.0533333333333333,0.008130081300813,0.0670391061452514,0.2320534223706177,0.0317275836588364,0.0023199684947074,0.0252971078001752,0.034059818048161,0.0,1
1485,0.1261766704440549,1.0,0.0,0.0,0.0,0.0102104049009264,0.0,0.0,0.0,0.0533333333333333,0.008130081300813,0.0,0.2320534223706177,0.0707946613545188,0.0071316192754489,0.0145063314092296,0.0097038695714764,0.0063520871143375,0
1486,0.1702077493522601,1.0,0.0228297270958941,0.0,0.0497582222222222,0.100879114398158,1.0,0.0,0.92,0.5533333333333332,0.1138211382113821,0.0363128491620111,0.4156928213689483,0.0284173490205727,0.0102389583255078,0.0145063314092296,0.1184473324792621,0.0,1
1487,0.3081534872925369,1.0,0.0185882543423606,0.016756110276304,0.0101582222222222,0.1222244591905206,0.83,0.67,0.75,0.5533333333333332,0.3658536585365854,0.1256983240223463,0.2988313856427379,0.0210603081771273,0.0247994240258743,0.031019371996736,0.1345400012177974,0.0,3
1488,0.0492266506468996,1.0,0.0229382109182441,0.0266338740838418,0.0017444444444444,0.0,0.42,0.33,0.08,0.0,0.0,0.0251396648044692,0.0818030050083472,0.0195814475445117,0.003305621362452,0.0407538456888996,0.0226800656642822,0.0,0
